4.95323,0.02100,0.75500,0.75099,0.01001
0.05995,3.81757,0.13771,0.04999,0.37363
8.43000,8.43000,8.43000,8.43000,8.43000
8.43000,8.14040,8.43000,8.43000,8.04078
0.81689,0.36542,1.06746,0.79234,4.11819
