0.48644,2.66643,0.30333,0.56548,0.40629
3.94163,1.74615,0.00000,0.00000,0.00000
8.70000,8.70000,0.00000,8.70000,0.00000
0.98640,1.25633,0.56546,2.01757,4.73466
0.38588,0.74327,2.39551,0.54123,0.39945
