52.65000,52.65000,52.65000,52.65000,52.65000
12.66430,14.00443,13.06606,12.86551,12.93915
52.65000,52.65000,52.65000,52.65000,52.65000
52.65000,52.65000,52.65000,52.65000,52.65000
13.54031,14.96910,14.61988,13.91192,13.87125
