0.00000,0.24996,0.00000,2.21553,0.00000
0.13956,4.02553,0.13957,0.00000,0.34915
0.04618,0.60928,4.20853,0.00000,0.01151
0.30909,1.10497,0.30974,0.27412,0.06948
0.50866,0.90853,0.50896,0.23855,0.07387
